"","Tsize","rep","R2","RMSE","TvsS","BSm","BTm"
"234",30,34,0.17778413177778,22.6511342698989,0.0059474707793927,-44.3303856449798,-18.2082221531163
"235",30,35,0.291087716314099,20.4419181594625,0.0390118937637553,-33.0780984265901,-6.25586528574568
"236",30,36,0.00375618765153922,22.8901798688747,0.567483581000725,-31.2319027650505,-25.7891675811154
"237",30,37,0.325419204050285,20.8649846962535,0.0102896147332918,-36.3974613815508,-1.06447966521056
"238",30,38,0.162135041397009,22.8673011523311,0.0104482050952673,-41.5501915936843,-8.16976842176101
"239",30,39,0.293935959614154,21.0401761247962,0.0206644517027867,-35.046731721818,-3.3697018058025
"240",30,40,0.223797161612088,19.7110827676076,0.012110653535792,-37.3460220296214,-10.91263891008
"241",30,41,0.275266703233867,21.9582862699954,0.00094982086667518,-43.7694858934492,-6.5219754005568
"242",30,42,0.364302804398124,23.2289290668572,0.000645035299976674,-45.8891163078525,0.75508926020896
"243",30,43,0.260781284610831,20.6807711385203,0.00716755079912117,-33.3858743431924,-1.81991065129391
"244",30,44,0.061249108803388,28.2289581969002,0.402622838614308,-22.3244406517761,-10.5384204618151
"245",30,45,0.240799904686049,20.9985232420583,0.00206551439267357,-34.8771411716562,-3.3210046695375
"246",30,46,0.283219159725955,19.3232002368441,0.0017470599887655,-36.8248088768096,-8.05421290552515
"247",30,47,0.468982675411738,21.767258308548,0.000699367273917124,-39.1126815057016,4.93839014195468
"248",30,48,0.462134768008803,15.662085611097,4.04322979720627e-05,-34.1984446941534,1.12412454175701
"249",30,49,0.274664193238758,23.5203195886283,0.000802922469411535,-30.2951242642981,13.0174334154255
"250",30,50,0.214206718654812,22.0233260074826,0.0458936493111899,-28.8438107719462,-2.51151098299153
"251",30,51,0.196079870793495,22.6696262398998,0.00120186364406972,-40.1965030979602,-9.18576807999394
"252",30,52,0.375352126893417,21.7641662280494,0.0036228078550796,-42.7033728231875,-6.01241636049505
"253",30,53,0.301270723644893,23.488713389069,0.00318268393165934,-40.6548696620009,-1.66958547967076
"254",30,54,0.274318446799176,22.3262702235841,0.00932186162980008,-45.788771429566,-12.5130985140689
"255",30,55,0.237565009984651,20.2002902259597,0.0291725863599737,-33.6272410264609,-9.37816916989326
"256",30,56,0.329729967658315,20.4696609677487,0.00248890013393554,-34.2649839973982,-0.172417199452819
"257",30,57,0.289940355327181,20.8917252760819,0.0166985404352423,-32.0919805647712,-0.917997102620923
"258",30,58,0.454632895688304,22.3703484948426,0.000222047320686754,-42.2055043676801,5.42047916430372
"259",30,59,0.26237407602044,27.6037319866903,0.000494195095799891,-33.4858444522901,6.30447423475731
"260",30,60,0.353012889242577,20.7306893062473,0.00584733245305784,-36.7088675552038,-9.22116562085011
"261",30,61,0.348736005396862,21.0266521298726,7.49027948625187e-06,-43.8157803166111,-4.82969745113429
"262",30,62,0.382215602006412,23.7068378669221,0.000669258511557919,-42.547945296908,-0.195994667889844
"263",30,63,0.338409380357398,22.7592924588681,0.0200527385873658,-33.163563212305,-3.11402593284219
